"business_id","rating","RestaurantsPriceRange2","business.parking","BikeParking","NoiseLevel","RestaurantsGoodForGroups","RestaurantsDelivery","HasTV","WiFi","RestaurantsTakeOut","RestaurantsReservations","RestaurantsTableService"
"O1p3opN9vH2ACTWQ5dP5lA",5,1,1,TRUE,"average",TRUE,NA,TRUE,"free",TRUE,FALSE,NA
"o1TZ62VQ8RBoYv2B8v9UUg",3,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA
"O275_cjC8Q4_SGU0I6jWzw",3,2,0,NA,"quiet",TRUE,NA,NA,NA,NA,NA,TRUE
"O2VozrKsEGiAXDxxK8-_Ig",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"o2zAHduE6ubeqR7kaHzSvQ",3,2,0,FALSE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"O3OH5IEFMPtz7mPKakPZ3Q",3,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"O4cBsvHWDx5trUYAa890-Q",2,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"O4k4oJXHlv9aST-xL1A-vg",3,3,0,NA,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"o4O0eMVRFjLjKXwshqll7A",2,2,0,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA
"o5hXfBIAgEzs4bdu5ompKw",2,2,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"O5MzWfMWDeEwkzNVeKdCfg",4.42857142857143,1,0,NA,"quiet",FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA
"o5rtJcyJ6xje1PFj_rhRTA",2,2,NA,NA,"average",TRUE,NA,TRUE,NA,NA,NA,NA
"o5UD16isMFPnRxajNQUYsw",1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"o69XnnmtOaj6a2sjOTsGeg",3,1,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"O6y47a9UtySaWg3QMx41iQ",3.25,2,0,FALSE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"O7_rXHN_-cFp0TgiMaNulw",4.36842105263158,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"o7AiTlyWUrBSzdz6oMHj5w",2.27272727272727,2,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA
"o7ccTNxhueC05pLx2-i0dA",5,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"O7ot_LMlCfLpOP9tBqeNfw",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"O7UMzd3i-Zk8dMeyY9ZwoA",4,1,1,TRUE,NA,NA,NA,NA,"no",NA,NA,NA
"O85iR6k-pDHpRFwXlppdSw",4,2,1,NA,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"O9O0tmaFq4_n4jEENEc1NQ",4,1,0,TRUE,"quiet",FALSE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"o9PN5VhdfH7RViCBejG5sw",5,4,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,TRUE
"OA1o0ixPWw-maEq2CF1Qag",4,3,0,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"oa52t2Nfb7sOCqJE5M5hzg",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"OAbwqq66Sc2JYkO6b6rEDw",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"oacm52KPpEpOBf_M2sARLA",5,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"OaqbVUL9bYMycpQNYfHBng",4.18181818181818,1,1,TRUE,NA,NA,FALSE,NA,NA,TRUE,NA,NA
"OAqJAt_MSC0SSosPlIdFwA",3,2,0,TRUE,NA,TRUE,NA,FALSE,NA,NA,NA,NA
"OASX1Yrgq_7R1PsYpixRcw",1,1,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,FALSE,FALSE
"oaTbZh8B-IVFEwbzJcIOBg",4.16666666666667,2,1,FALSE,"quiet",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oB5KH-jYU93w-QnHas6EMA",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"ob8p3VRALQ9obHSaHnH7lQ",5,2,0,NA,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"OB8vZCzHXv9ZyKLTJe2K3g",1.91666666666667,2,1,NA,"loud",TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE
"oBfw3JSSQO8Pyq-o2Chzkw",2.75,1,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"OBnqMdIsS8vWPrzPtnlb-w",4.32352941176471,2,0,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"ObVh93IU4txSi9LJXFo2eA",5,1,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"OBW5Yw9LVQwe2Bem5oM7ng",3,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"oBX1gy7oj6w6W3VocRQaGw",5,2,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,TRUE,TRUE
"oC8EAFQHnvdSEY1nmo-mNA",4,1,1,NA,"quiet",TRUE,TRUE,NA,NA,TRUE,NA,TRUE
"OChz_kwP0OUkx2qh_n9I7w",3,1,0,FALSE,"quiet",FALSE,NA,TRUE,NA,TRUE,TRUE,TRUE
"oD0jiSMgsQkAxScxOIQRRg",3,1,0,FALSE,"very_loud",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"OD71MBxh6lhoPx09zcepng",3,1,0,NA,"very_loud",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oddJ8BhzGCrwlRbY9Qm7dQ",3.5,2,1,NA,"quiet",TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE
"oDdJD8mwqCtR1tOP4EvqgQ",4,1,1,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"odfX0wO7fOyqa8oobxh96w",2.84210526315789,1,1,FALSE,"quiet",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oDOjrOXQRlLphqsfFtwuBg",5,2,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"oDQG-l5jts3-M2r9xKquyA",1,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,NA
"ODQq6ba0rtpT2Iw0gY68Ug",2.5,1,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"odtLH4HI7i0TSbybja6qrQ",3.66666666666667,1,0,FALSE,"very_loud",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"ODXNf0npAv--JbyzBaLxoQ",2,2,0,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oDxvrLYe5SiQKdJlGhheoA",5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"ODZLMTbjCnpDNkW1JbMjlQ",1,2,0,TRUE,"loud",TRUE,FALSE,TRUE,"no",TRUE,NA,TRUE
"OEMTOWaemuov7TFD1sW3lw",5,1,1,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"OeQUmob9q5sbEixK2-Tozw",4,2,0,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,TRUE
"OETh78qcgDltvHULowwhJg",4.33333333333333,4,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"oeZ0Pn09i95I2u19qxdTrw",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OFaMjL9nLF-A51KHNW8nfg",5,2,0,TRUE,"loud",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oFBPyg0q3e-xDu9c7za9XA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OFdMlXxtkU_nUh8jJ4W6GA",5,1,1,TRUE,"quiet",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"OFhlZImG34476xPfyCtQCw",3.66666666666667,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"oGASRzKGpuiP12ilQH_nKg",2.5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"ogCsAKIXDEb294Uvg_rMTg",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ogcWPQvYDGlCHLkGOBjv4A",3.5,2,0,NA,NA,FALSE,TRUE,NA,NA,TRUE,FALSE,FALSE
"OgJ0KxwJcJ9R5bUK0ixCbg",5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"free",TRUE,FALSE,FALSE
"ogNJTdKs3YG0wlxjWfa_-A",3,1,0,NA,"average",TRUE,TRUE,TRUE,"free",TRUE,FALSE,NA
"OgwN65jZebPRIPSmNpRP7A",4.3125,2,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"OHXnDV01gLokiX1ELaQufA",2,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"OhYtdNmsWxSgBuD462PkIA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oi-u4KqrcZbIWSYKnh7mJA",3.83333333333333,1,0,FALSE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"oi3FWENKZ5y_bDCpEb8yOw",4,4,1,FALSE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"oiAlXZPIFm2nBCt0DHLu_Q",5,1,1,TRUE,NA,NA,NA,NA,"no",NA,NA,NA
"OIcneOOA3uhODls7ANBsnQ",5,2,1,NA,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"oiojWWmwwtxLizZXrzeFDg",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"oJc1EGIqDNSU09loftUt7g",5,2,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,NA
"OJfFKXx0AHk5VsL5VPvbdA",2,1,0,NA,NA,NA,FALSE,NA,"no",TRUE,FALSE,NA
"ojPrFPeJqqOKdA6O69HeiQ",5,2,0,TRUE,"quiet",TRUE,FALSE,TRUE,"no",FALSE,TRUE,TRUE
"oJw00wAOWkjfwJEf8LBONQ",4,2,0,NA,NA,NA,NA,NA,"no",NA,NA,NA
"OjXXfBcsaGMcXJ5In6pJcQ",4.5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"Ojy7F0VsmEsfQHGmSOA4Lw",2,2,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"oK_uwtOectm906rpUtHiug",1.71428571428571,1,1,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"Ok9vikKusbG_Ue9pJf6s3Q",4.33333333333333,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"OKcWglzK8JaFxfNGjq8yGw",4,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA
"oKCzSZV0JkKsJenyaEfk4w",3,1,0,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE
"OKDm7TgreR14gs52t6Fb-Q",3,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"oksJBFEjT78mYpkVDfyQdw",4,2,1,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA
"OKYp_AwhXfqL_0Pgw1WB9Q",2,2,1,TRUE,"average",FALSE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"oLbHJ_qJh78Kw4fhUw1HGg",3.8,1,0,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"OlGImeovM5U14T5q5DnVSg",3,1,0,NA,"quiet",TRUE,NA,NA,NA,NA,NA,NA
"olmCDBoMF-EhN8U2livBSg",5,2,NA,FALSE,NA,NA,TRUE,NA,NA,TRUE,NA,NA
"omisgpMWACc0eL6rKGjAGQ",4,2,NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,TRUE
"omjoiOJGY-wnB_pVZtsrJw",4,1,0,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"omMiNDhPYAX4TPfv4xrBLQ",4.19354838709677,1,0,FALSE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"OmP2SCE411tncZ8umlP0Ag",4,2,0,FALSE,"average",FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE
"OMskTANen2g5AlwN4EyxMg",4.28571428571429,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"On5sceeptZSlLeGWDDGiwQ",2.63636363636364,1,1,FALSE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,FALSE,TRUE
"onCMGekX98wfe1v_eIhALQ",4,1,0,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oOCJeN58MvdwLnjJfCUdyA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OoedH4JeYtzHybrfrcEKSQ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ooh_xgi3CZkblPNjomXyXA",4.11111111111111,2,0,TRUE,"very_loud",FALSE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"oonxryAlIS1r1V_EDKxd6A",1,1,1,TRUE,"quiet",TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE
"ooZQt0jRqrJ_ejhjP8C4Mg",3,1,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"OPSNdO3LNPMt7qz1MNb42g",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"OPxWcHK96_cbmiF7legDnA",3,3,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"OQ2QdaD0StfptJXv15KSkw",4,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"OqiGriMzxocWaIJR9tic_Q",3.0952380952381,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"oqJe5o_4J0xkhvTSTP9UNQ",3.5,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"Oqqnw0Rz77sMDPHS_eN2aA",4,1,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"oQwadWTYQWahuj9N-68yPA",4,1,0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"OrEDo-OwrTtNJWdB2wArNA",2,NA,NA,NA,"very_loud",NA,NA,NA,"free",NA,NA,NA
"oRgoOhwCex1X9j1iQ9ou3w",3.55813953488372,2,1,FALSE,"loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"orMlHMLyHSldYgzfFTaeoA",3,3,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"ORqZyyZafJyZcgTGNrJ_oA",3.71698113207547,2,1,TRUE,NA,NA,FALSE,NA,"no",TRUE,NA,NA
"Os1n1_idfw9vv9kwULGJnQ",4.44444444444444,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"OS5IyYEXgYV9_Z0iS4MkOw",3.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,NA
"Os7-trg8BZMaesk_iau5xw",4,1,1,NA,NA,NA,NA,NA,"free",NA,NA,NA
"osSwv6CJy5hDKQdOKeyTow",3,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"osu1j_Lg8R9brpuMMn3a3A",3,3,1,FALSE,"average",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"osvcl7Fh_J5VwUikh5Vskg",3.44444444444444,1,0,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"ot1sUqbDrXEd8BELJZw6IA",4.33333333333333,2,NA,TRUE,NA,TRUE,NA,TRUE,"free",NA,TRUE,NA
"oTBKmF-wFyq5k7fEXdkAuQ",2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA
"OtG3ameorD4kMyh8tG4FZA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otKF8cBMSC0kARaBGLMHtg",3,1,0,FALSE,"very_loud",FALSE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oU-Af-_1zT-ewuLfIubN2w",2,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"OUB81Dpb6m7HjW4ZmeSlmw",3,1,1,TRUE,"average",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"OuBlNEyfJpxfq9SQgELiAA",3,2,0,TRUE,"very_loud",TRUE,FALSE,FALSE,"free",FALSE,TRUE,TRUE
"oucrrrpvOFvpV9Rd_vHnOA",3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OuyiMPo3RuUYlPg84E7CqA",3,1,NA,TRUE,"quiet",FALSE,TRUE,NA,NA,TRUE,TRUE,NA
"OVczZ1qHXc3bjDprNvCKBQ",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OVDGshcmfb4_6hyIdCu5Xg",3.66666666666667,1,0,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"oVLL7fv3qCIOFdQ-q1ecRQ",2,1,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,FALSE,FALSE
"ovlWOSKVjGecnaPuZLv_OQ",3.31111111111111,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"OVn8rF10-r1QR9gvAlICrg",3.5,1,1,FALSE,"very_loud",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oVrvzUJczq0e2JzVxSTyag",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ovtlrcsVRlgZZQUlHs_ovw",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oVtnnGat2Wco0ksQT1cGCA",3,2,1,TRUE,"average",TRUE,TRUE,FALSE,"free",TRUE,TRUE,TRUE
"OVVXpKIC0OGYKvvS9eJXjg",3.93333333333333,3,NA,TRUE,"quiet",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"oVYRkSsSYWyBMKP_AqUtkw",3,2,0,NA,"quiet",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE
"ow3oP3cfmhlfmSsGaXe25Q",2,2,1,TRUE,"loud",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oWEFIvvt_kJCuk2V268XeQ",3.21428571428571,2,1,FALSE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"oWQwUw8xfQgi1nVNKgS6vA",4,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"owV0aSgh4t_9aG56iPxGEw",3,1,0,TRUE,"average",TRUE,FALSE,TRUE,NA,TRUE,FALSE,FALSE
"owwKUc2VFUMgRPZFEgrtKA",3,2,0,TRUE,"quiet",TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE
"oWWLfYxmUpahdF-5FexnpA",3.66666666666667,2,0,NA,NA,TRUE,FALSE,FALSE,NA,TRUE,NA,NA
"OwzGmn5sZrBOadvacAN6Pg",4,2,1,NA,"quiet",TRUE,FALSE,FALSE,NA,TRUE,TRUE,TRUE
"ox7ZRUvtCwFEhrG38lo3tg",1,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"OXJa4eEtV3cg2aA33u84fQ",5,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"oXoVJ0xKv82cBo9U6oEjlQ",2,2,0,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"OXW2erFOPT-Oov6wChxWYA",4.08333333333333,2,0,TRUE,"average",TRUE,TRUE,FALSE,"no",TRUE,TRUE,TRUE
"oY-qFP5C-t0KUknxELTzQA",4,1,1,TRUE,NA,NA,NA,NA,"free",TRUE,NA,NA
"OY-QPfMdLueBtJgne_9KzQ",5,1,0,TRUE,"quiet",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"oYAAc-KvuUqqFlwTuGx_hw",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oYAQ03CHJ4jCWsS9SDP8Fg",3,4,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"OygJyqypKFZJIZ6r9dML7w",2.25,NA,0,NA,"loud",NA,FALSE,TRUE,NA,NA,NA,TRUE
"Oyo5CWthu2upxxaf69MfIg",3.71428571428571,1,1,NA,"quiet",TRUE,FALSE,FALSE,NA,TRUE,FALSE,TRUE
"oYpuRk0nDIc3qa-II9Sa9Q",3.5,2,1,FALSE,"loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"oyPvqoQhsdkfUeHtdPD7BQ",4,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"OZC42gnhlJ_auXduDRfMoQ",4,2,1,NA,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"oZHbPhIj01_31jqD053a_Q",4,4,1,TRUE,"average",TRUE,FALSE,FALSE,"no",FALSE,TRUE,TRUE
"oZQhQRDCvhMaOmGcl3FPjg",2.5,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"oZyaFqZYf0eqKRiP-aY81Q",3.5,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"p-8AMN9Q0qwym-3Pdle20Q",4,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,FALSE,TRUE
"P-KakUG8cVHZOBr_lb0bUA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P_8hs6FRRn8IVBg5G6c0rg",3.85714285714286,2,NA,NA,"quiet",FALSE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"P_OfKffPc3EUSZ44lZKO-Q",2.66666666666667,1,0,NA,"average",TRUE,NA,TRUE,"free",NA,TRUE,TRUE
"p0_VmFnWZAtvDBvr2Nbb_Q",1,2,0,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE
"p0iEUamJVp_QpaheE-Nz_g",3.75,2,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA
"p18DHeixtCHZoonniqQ8EQ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p1q2cOGtdV6V-OGN4U-1DQ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2GBKrx7dJg3xeGtuU2K-A",1,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"p2X4WdGMsi26t_6hN3Hz4w",3.33333333333333,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"P3dBcZh_Hmr1wVWFZn2b-g",3.91666666666667,2,1,TRUE,"quiet",TRUE,TRUE,TRUE,"no",TRUE,FALSE,TRUE
"p3RUmQhsTjErcorfD6zunA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3wlOGHlptCaTeuCxDK8vQ",3.5,1,NA,FALSE,NA,TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"p3YqOYELqXtLyHz9T49p_w",4,2,1,FALSE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"p45zoSxaX9FC6JBoyw6DKg",2,2,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"p4AztYuGMreIpR6GHsz6ng",3,1,1,TRUE,"loud",TRUE,FALSE,FALSE,"no",TRUE,FALSE,FALSE
"p4qvXkb34X8hgidxEZ33Gw",3.5,2,1,TRUE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"P4w7kxvrr4odvXdyQzXIvw",3.5,1,1,TRUE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,FALSE,TRUE
"p5gYhrjlaeDhbLmsnRSKxg",3.66666666666667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P5NfFdOUSyhEjbMlfnxPpA",3.71428571428571,2,NA,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"p5rpYtxS5xPQjt3MXYVEwA",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,FALSE,FALSE
"p5zpELzwGH_iRYSi5rRHGw",4,1,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"p6pQDhvxLIP7xRIQ_HVR-w",1,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,FALSE,FALSE
"P6SBB1EPVJ6VwVnxuY0mww",3.2,2,NA,NA,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,FALSE
"P769BLnOFAySKzUfMY4hTA",5,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
"P7pxQFqr7yBKMMI2J51udw",3.90909090909091,2,1,FALSE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"P7QBF3lx0K9e6UgsQPg6lA",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P7r8DnVRIVfEhwl14x7zbg",3.39130434782609,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"p81LV6y6Jxz_q_3HL06jOw",3,2,1,TRUE,"average",TRUE,FALSE,TRUE,"free",TRUE,TRUE,TRUE
"P87jyPn6MkeO-zo3EZWL8A",2,1,1,FALSE,"average",FALSE,TRUE,FALSE,"no",TRUE,FALSE,FALSE
"p8H1RF75ByAEoGnzfNwVGA",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P8IsTiHq5Hesa6UPL604ww",3.5,1,1,TRUE,"average",TRUE,FALSE,TRUE,"no",TRUE,FALSE,FALSE
"P8Tnt4o-CruzckdhTRYD6w",4,2,1,FALSE,"quiet",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"P8y_F6OBbLHpQ8MpRsEwjA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p94RoN-LUuNlFt8t8XTiIQ",5,1,0,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA
"P9gvPxi3C3B1ealGJwJSTQ",4,2,1,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA
"p9rvoRXzEf7Y2nTaqnotxw",4,1,1,TRUE,"average",TRUE,TRUE,TRUE,"no",TRUE,TRUE,TRUE
"p9v9Sl2g_ibaajWvO0NjkQ",3,2,1,TRUE,"average",TRUE,TRUE,TRUE,"free",TRUE,TRUE,TRUE
"PAJlmByrU8zAB3WsXxA30Q",3.48484848484848,2,1,FALSE,"average",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
"PAjWYqHa9xjDUs_sXHFuWg",1,2,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"PaMk-YfbkRSlUw8dfj_kxQ",3,2,0,FALSE,"quiet",TRUE,FALSE,TRUE,"no",TRUE,TRUE,TRUE
"pAQwza9U8OLY65Q73pAnxQ",2.58823529411765,2,1,FALSE,"very_loud",TRUE,FALSE,FALSE,"no",TRUE,TRUE,TRUE
